Video ID,model,me,timestamp (시작시간),transcript
gLZJlf5rHVs,FALSE,,380.16,"Stars now visible during the day, the temperature is now barely 40 degrees celsius above absolute zero below the freezing temperature of the gases in the atmosphere."
gLZJlf5rHVs,FALSE,,401.2526382,A weird spectacle enjoyed by no one.
gLZJlf5rHVs,FALSE,,393.759,"Unfortunately, unfolds as the atmosphere turns into nitrogen and then oxygen snow over a few years, it's deposited into an icy 10 meter thick sheet all over the planet's surface, with only a thin."
gLZJlf5rHVs,FALSE,,406.08,"Whisper of gas remaining, the frozen corpses of flora and fauna are buried beneath them as earth leaves the solar system."
gLZJlf5rHVs,FALSE,,422.7208989,"It becomes a rogue planet, traveling alone through the dark."
gLZJlf5rHVs,FALSE,,419.039,"Lifeless and in solitude, but weirdly enough, there is hope."
gLZJlf5rHVs,FALSE,,428.4325885,Humanity would not be surprised by this potential extinction.
gLZJlf5rHVs,FALSE,,437.9827368,"Event: we'd notice it thousands of years in advance, there's not a lot."
gLZJlf5rHVs,FALSE,,449.0984833,We could do to stop a.
gLZJlf5rHVs,FALSE,,434.4,"Star, but we could prepare, most of us would perish, but a few million could survive in huge artificial complexes powered by geothermal and nuclear energy, possibly even fusion."
gLZJlf5rHVs,FALSE,,457.6046073,If we can learn to.
gLZJlf5rHVs,FALSE,,447.12,"Use the ice around us for power here, humanity might survive for hundreds of thousands of years."
gLZJlf5rHVs,FALSE,,458.64,At some point we would become used to our circumstances and new generations would watch.
gLZJlf5rHVs,FALSE,,458.4,Documentaries in disbelief about the time we had our own star and could walk the surface of earth and at some point we might decide to look for another home.
gLZJlf5rHVs,FALSE,,477.7866821,If the earth were lucky enough to pass.
gLZJlf5rHVs,FALSE,,470.319,"By another star, with a habitable planet, we could try to make a fresh start."
gLZJlf5rHVs,FALSE,,478.8319498,"The space flight, oddly enough, would become very easy without the atmosphere in the way."
gLZJlf5rHVs,FALSE,,488.671593,So it's not unthinkable that the last.
gLZJlf5rHVs,FALSE,,481.44,Survivors would leave earth behind and try again on a new planet around a new star.
gLZJlf5rHVs,FALSE,,493.4874072,"Maybe one day, thousands of years later, the descendants of humanity will tell legends about earth's ancient past."
gLZJlf5rHVs,FALSE,,494.639,Stories of our lost home of a mysterious icy planet floating alone and empty through the dark of space.
gLZJlf5rHVs,FALSE,,510.6097865,So basically the key to humanity's survival is learning about what we'll be.
gLZJlf5rHVs,FALSE,,509.759,"Dealing with well we'd, better get cracking, then our friends from brilliant are the perfect coaches on the way to becoming more science."
gLZJlf5rHVs,FALSE,,525.0573333,Savvy brilliant is a problem-solving website and app that.
gLZJlf5rHVs,FALSE,,520,Makes science accessible in a practical way more than 60 interactive courses.
gLZJlf5rHVs,FALSE,,528.5175357,"Give you the tools to crack problems in maths, logic and engineering all by yourself."
gLZJlf5rHVs,FALSE,,537.9200102,"Instead of a classic lecture format,."
gLZJlf5rHVs,FALSE,,530.72,"Brilliant uses, storytelling code, writing and hands-on problems to keep you entertained and engaged this way."
gLZJlf5rHVs,FALSE,,543.7375115,A small daily challenge can build up to real long-term understanding of science and achieving your stem goals.
gLZJlf5rHVs,FALSE,,543.6,"In a nutshell, brilliant surprises you and keeps you on your toes all, while sneaking some knowledge into your head."
gLZJlf5rHVs,FALSE,,556.0240437,Without your really noticing write up our annie really to get a fresh.
gLZJlf5rHVs,FALSE,,553.76,"Perspective on science, go to brilliant org, slash, nutshell and sign up for free and there's an extra perk for kurtz out viewers."
gLZJlf5rHVs,FALSE,,568.3261177,The first 200 people to use the link get 20.
gLZJlf5rHVs,FALSE,,563.12,"Off their annual membership, which lets you view all the daily problems in the archives and unlock every course brilliant helps."
gLZJlf5rHVs,FALSE,,576.9578971,"You end your day, a little smarter still, the best."
gLZJlf5rHVs,FALSE,,572.08,"Preparation for the future, we can think of [Music] [Music]."
3KQVfrMHnGE,FALSE,,14.92,"Oh [Applause] [Applause] [Applause], oh [Music], oh [Applause], me, I'm sorry that you feel that way: [Music] [Applause], [Applause] [Applause] from be [Music]; oh [Applause], [Music] [Applause], oh [Music], [Music], [Applause],."
3KQVfrMHnGE,FALSE,,245.52,"[Applause], oh [Applause], [Applause] [Applause], oh [Music]."
3KQVfrMHnGE,FALSE,,276.5911244,"Oh, we are watching we're watching, hey, okay, patriots, usa, patriots, patriots, get on the steps get on the steps: patriots, [Music], oh [Music],."
3KQVfrMHnGE,FALSE,,463.28,"The votes coming in then, all of a sudden, a hundred and thirty thousand votes coming from biden."
3KQVfrMHnGE,FALSE,,472.1479941,"They were from the united states, people may not."
3KQVfrMHnGE,FALSE,,476.6277024,They represent the united.
3KQVfrMHnGE,FALSE,,471.199,States they represent china.
3KQVfrMHnGE,TRUE,TRUE,480.3240063,"Okay, so you've got your head up your ass, sir."
3KQVfrMHnGE,FALSE,,495.6409811,I'm sorry we got you.
3KQVfrMHnGE,FALSE,,502.4847359,"God bless you, let's [Music] [Applause] [Music]."
3KQVfrMHnGE,FALSE,,518.1276038,I love you guys. Oh.
3KQVfrMHnGE,FALSE,,522.539,"[Music] for that [Applause] family, oh foreign [Music], come on [Applause] about unborn, oh babies."
3KQVfrMHnGE,TRUE,TRUE,567.0194171,"I had a [ __ ] miscarriage, don't [ __ ] yourself, well, an emotional, an emotional."
3KQVfrMHnGE,FALSE,,623.76,"Discussion here I'm sorry, we can't have a do."
3KQVfrMHnGE,FALSE,,633.3571707,You want me to wear the ghetto clothes poles [Music].
3KQVfrMHnGE,FALSE,,644.4147805,I just want to have a conversation.
3KQVfrMHnGE,FALSE,,651.7169756,"They are [Applause], afraid, okay,."
3KQVfrMHnGE,FALSE,,680.07,"[Applause] you hey, this is what america looks like this is what america looks like you're, not engaged [Applause] [Music] hallelujah."
3KQVfrMHnGE,FALSE,,727.5169239,"Our truth goes marching on one more time, glory glory."
3KQVfrMHnGE,FALSE,,740.95,"[Music] hallelujah, all right, so does anybody have a question for us?"
3KQVfrMHnGE,FALSE,,754.8663522,Does any of you have a question you'd like to ask me or any of these guys [Music] questions.
HLEWBbkVfU4,FALSE,,0.07,[Music] how's it going bro how's it going bros. This is uh.
HLEWBbkVfU4,FALSE,,17.39494118,Why are we still here just to suffer?
HLEWBbkVfU4,FALSE,,28.44705882,I found this website.
HLEWBbkVfU4,FALSE,,34.71988235,I I think you may have heard about it.
HLEWBbkVfU4,FALSE,,37.12,"I'm standing like this because if I turn it up, you see the ceiling, but then you see my I need flatter hair."
HLEWBbkVfU4,FALSE,,52.48380952,I think that's the problem here. Can this.
HLEWBbkVfU4,FALSE,,47.36,"Hair there's a website called fiverr, where you basically can ask anyone for anything for five dollars."
HLEWBbkVfU4,FALSE,,59.75874762,Now I heard about this website long ago.
HLEWBbkVfU4,FALSE,,64.57379524,"Basically, people designed your logo type for a five buck. You know if."
HLEWBbkVfU4,TRUE,TRUE,64,"You're, if you're this freelancing designer you want to make five bucks, [, __, ] out of logo, you know and uh people will pay for it."
HLEWBbkVfU4,FALSE,,79.39519767,It's it's the kind of thing. That's it's. The.
HLEWBbkVfU4,FALSE,,73.6,"Kind of job that literally it takes zero skill, but people have less than zero skill, so they will pay five, five bucks for you to do that, and I know what you're thinking. Oh."
HLEWBbkVfU4,FALSE,,83.2,Pierce you're making fun of graphics artists. No! No! No! No!
HLEWBbkVfU4,FALSE,,91.26802959,You can find templates. Hey look! I want.
HLEWBbkVfU4,FALSE,,96.78826036,I want a website design it. I want.
HLEWBbkVfU4,FALSE,,101.6007692,"Oh, that's pretty cool. Basically, all you."
HLEWBbkVfU4,TRUE,TRUE,94.88,"Go is hit up that deviantart, you download what someone else did open that [ __ ] in photoshop and bam."
HLEWBbkVfU4,FALSE,,108.7877249,You can now charge people five bucks on fiverr.
HLEWBbkVfU4,FALSE,,115.1339683,"What's that jacksepticeye, you need a you."
HLEWBbkVfU4,FALSE,,110.24,Need a new logo.
HLEWBbkVfU4,FALSE,,113.1800242,"Oh I got you done wow, but anyway, fiverr now has decided that that this kind of work is not enough."
HLEWBbkVfU4,FALSE,,131.5551758,"They need more, so they've expanded into pretty much."
HLEWBbkVfU4,TRUE,TRUE,129.2,[ __ ] everything.
HLEWBbkVfU4,FALSE,,132.1797359,"It was a blissful moment when I discovered this, oh and you might seem seen these on uh on facebook as well."
HLEWBbkVfU4,FALSE,,150.0581509,"Cartoon yourself, 10 bucks, 10 bucks."
HLEWBbkVfU4,TRUE,TRUE,142.08,"Dude, that's pretty [ __, ] cool 10 bucks and your profile picture will [ __ ], look so [ __ ] good."
HLEWBbkVfU4,FALSE,,152.9608824,I think that's got to be one of the top.
HLEWBbkVfU4,TRUE,TRUE,150.959,"Sellers now, as mentioned you can, you can go into [, __, ], digital marketing, writing and translation, video animation, music and audio programming in tech advertising, and then we have the low of the low the scraping."
HLEWBbkVfU4,FALSE,,168.16,"Of the bottom fun and lifestyle- and let me tell you it was a blissful moment when I discovered fun and lifestyle, because it's basically just become I'll, do pretty much anything you want for."
HLEWBbkVfU4,FALSE,,182.319,"Five bucks- they even have a category called celebrity impressions, but my favorite is your message on where these guys, for example, will paint your message on my body and dance in the jungle."
HLEWBbkVfU4,TRUE,TRUE,199.34,"[Music], first of all, that's a shitty ass jungle is that even a jungle I mean sweden looks like that."
HLEWBbkVfU4,FALSE,,217.3746012,They do all kinds of [.
HLEWBbkVfU4,TRUE,TRUE,221.441227,"__, ], hey you wanna!"
HLEWBbkVfU4,FALSE,,225.1542331,You want a depressing.
HLEWBbkVfU4,FALSE,,218.4,"Happy birthday song in the jungle in the water, you can pay extra for color print hand drawn 1080p, that's got to be eight eight dollar, eight pounds extra or use your own idea."
HLEWBbkVfU4,FALSE,,236.799,"15 pounds great: we can have jesus deliver a birthday message, hello."
HLEWBbkVfU4,TRUE,TRUE,247.4158958,"It's me what the [ __ ], what the [ __ ]."
HLEWBbkVfU4,FALSE,,253.7244861,"We can have donald trump call, whoever."
HLEWBbkVfU4,FALSE,,251.599,You want this is donald j trump.
HLEWBbkVfU4,FALSE,,256.8770274,How are you now? Listen? We gotta talk. Turkey. Excuse me.
HLEWBbkVfU4,FALSE,,265.7836986,"We gotta talk turkey, whoa whoa."
HLEWBbkVfU4,TRUE,TRUE,271.061726,What the [ __ ]! I will finish.
HLEWBbkVfU4,FALSE,,263.44,Any math lab web assign task.
HLEWBbkVfU4,FALSE,,267.783984,You can literally cheat at school math lab.
HLEWBbkVfU4,TRUE,TRUE,274.2250638,"What's the [ __ ] worst thing I have ever studied in my life, it's basically programming, math curves."
HLEWBbkVfU4,FALSE,FALSE,289.5039043,I think math lab.
HLEWBbkVfU4,FALSE,,276.96,Is what made me want to quit college?
HLEWBbkVfU4,FALSE,,281.8195,I was like this is not worth it.
HLEWBbkVfU4,TRUE,TRUE,286.0223108,"[ __ ] hated math lab all right, we'll start with her order now, yeah I'll paypal."
HLEWBbkVfU4,TRUE,TRUE,288.56,"Program, a graph that looks like a dick [Music] done."
HLEWBbkVfU4,FALSE,,297.9501043,When did we get it four days?
HLEWBbkVfU4,TRUE,TRUE,303.0880859,"Oh [, __, ], all right I'll I'll do a couple."
HLEWBbkVfU4,FALSE,,311.060816,"Well, I I definitely has to have to order."
HLEWBbkVfU4,FALSE,,307.52,"This one listen, they get all right before everyone starts."
HLEWBbkVfU4,FALSE,,313.3440936,"Judging me, all right they get paid."
HLEWBbkVfU4,FALSE,,316.8977778,"They want to do this all right, so don't be all like."
HLEWBbkVfU4,FALSE,,322.1295906,"Oh pretty past money, so he."
HLEWBbkVfU4,FALSE,,315.68,"Makes other people do which all right, I'm sure they are more than happy by the fact that I'm helping their business?"
HLEWBbkVfU4,FALSE,,331.3364107,I am supporting businesses right now.
HLEWBbkVfU4,FALSE,,336.2875833,"Okay, here we go."
HLEWBbkVfU4,FALSE,,326.08,"Sign to behold, death to all, tell us how to pronounce your given message: sub scribe to keem star star: let's have jesus order, something jesus up in heaven. Okay, all right!"
HLEWBbkVfU4,FALSE,,365.2096383,We can get the basic.
HLEWBbkVfU4,FALSE,,355.12,"Standard or premium, I think I'll go with basic um."
HLEWBbkVfU4,FALSE,FALSE,371.865,"I want jesus to say: [Music] deliver this message like a dick done, whoa whoa whoa."
HLEWBbkVfU4,FALSE,,399.1166667,I will do any crazy.
HLEWBbkVfU4,FALSE,,389.199,And bizarre challenge: you want drink bleach.
HLEWBbkVfU4,FALSE,,396.8176047,I will play hearthstone with you three times we can play in chat during the game.
HLEWBbkVfU4,FALSE,,410.531093,I love playing hearthstone and it's even better.
HLEWBbkVfU4,FALSE,,410.8,"When I get paid, I mean when it's even better to play with someone: that's it yeah."
HLEWBbkVfU4,FALSE,,426.8785094,"Obviously, I'm gonna have to I'm."
HLEWBbkVfU4,FALSE,,433.2711698,Gonna have to go with this one: hey. Can we play.
HLEWBbkVfU4,FALSE,,425.84,"Roblox instead, I will teach you to sing in hebrew for fun all right. That sounds fun."
HLEWBbkVfU4,FALSE,,440.2582595,What would you like to sing about?
HLEWBbkVfU4,FALSE,,446.0255633,I want to sing good.
HLEWBbkVfU4,FALSE,,449.4180949,I will make you look.
HLEWBbkVfU4,TRUE,TRUE,440.72,"Sexier on your pictures, hell yeah: I need that one jesus christ, dude, that's like a different person."
HLEWBbkVfU4,FALSE,,457.9782222,"Okay, please enhance sorry enhance my body all right. I could."
HLEWBbkVfU4,FALSE,,468.1991111,I would love to spend.
HLEWBbkVfU4,FALSE,,459.759,"My money on this place all day, but I think that's it for now."
HLEWBbkVfU4,FALSE,,468.4954,So let's wait a couple days and see what happens all right.
HLEWBbkVfU4,FALSE,,476.809071,It's been a few days all the fiverr.
HLEWBbkVfU4,FALSE,,479.52,Stuff should be now finished.
HLEWBbkVfU4,FALSE,,484.2181824,"I am really excited to see if they delivered. Oh, no, okay."
HLEWBbkVfU4,FALSE,,493.6145472,Thank you for your interest in my gig.
HLEWBbkVfU4,FALSE,,499.7707862,"When you order, you need to send your."
HLEWBbkVfU4,FALSE,,491.52,"Questions attached in a file, but I I wrote it down, remember that if you will use abusive language, then we'll be forward to support team where we can learn how to."
HLEWBbkVfU4,TRUE,TRUE,509.199,Write proper grammar what's wrong with making a graph that looks like a dick right.
HLEWBbkVfU4,FALSE,,519.0434965,You know what I bet I can just google it.
HLEWBbkVfU4,TRUE,TRUE,523.9064406,"I don't need [ __ ],."
HLEWBbkVfU4,FALSE,,517.68,Math lab there you go all right.
HLEWBbkVfU4,FALSE,,521.9670361,"Hopefully someone else delivered social christ delivered, thank god paid eight bucks for this hi."
HLEWBbkVfU4,FALSE,,534.9621145,"This is jesus, and I just wanted to say."
HLEWBbkVfU4,FALSE,,528.959,"Subscribe to my favorite channel on youtube jack spedicy too, how did you [ __ ] that up, I never heard something jack spedicy pronunciations."
HLEWBbkVfU4,FALSE,,552.9772857,"Are your responsibility, make sure I. Understand them please!"
HLEWBbkVfU4,FALSE,TRUE,547.9475862,"Well, I didn't know you were an illiterate, bastard jesus jesus christ, jack sped. I see too."
HLEWBbkVfU4,FALSE,,564.697931,"I love jax, but I see too more than pewdiepie bless be with you."
HLEWBbkVfU4,FALSE,,557.12,"Jesus out, I asked him to do a smoke bomb fiber."
HLEWBbkVfU4,FALSE,,565.9751837,This is the best jack spadis jack spedici jack sped icy too.
HLEWBbkVfU4,FALSE,,577.0441633,I love jack's jacket more than more than.
HLEWBbkVfU4,FALSE,,574.8,"Jack, you heard it here."
HLEWBbkVfU4,FALSE,,578.3872105,"First folks, jack spit."
HLEWBbkVfU4,FALSE,,581.824954,I see them on into your ladies.
HLEWBbkVfU4,FALSE,,586.4584342,My name is jack spedicy all right.
HLEWBbkVfU4,FALSE,,591.5403158,"Well, I'm leaving a big fat tip on this one."
HLEWBbkVfU4,FALSE,,586.56,This is amazing wow.
HLEWBbkVfU4,FALSE,,588.7638994,I asked to photoshop myself to look sexy.
HLEWBbkVfU4,FALSE,,593.2818931,I just uploaded a temporary file to stop my timer because I don't want to have any late deliveries.
HLEWBbkVfU4,TRUE,TRUE,595.6,"Well, try and deliver next time what the [ __ ] is."
HLEWBbkVfU4,FALSE,,604.4351079,This want my money back: teach how to pray and sing in hebrew.
HLEWBbkVfU4,FALSE,,615.1758273,"Hello, and today we are going."
HLEWBbkVfU4,FALSE,,606.8,"To learn that, mostly in your in your english right and just to see, what's the significance of each word so, first of all, hallel a wonderful word and by hand."
HLEWBbkVfU4,TRUE,TRUE,628.079,"The shiro okay, well, that was a [ __, ] waste of time, money and time. Jesus can someone."
HLEWBbkVfU4,FALSE,,641.8654968,"Please deliver man, two two one one play hearthstone with you three times."
HLEWBbkVfU4,FALSE,,640,"Hi can we play roblox instead, hello, no sorry just hearthstone well then learn to play good games."
HLEWBbkVfU4,FALSE,,656.2752378,L2 play good games. Nerd got em.
HLEWBbkVfU4,FALSE,,661.3715244,What is this jack spedectic guys? The.
HLEWBbkVfU4,TRUE,TRUE,656.959,Best thing I got funny guys: please deliver the [ __ ] is this.
HLEWBbkVfU4,FALSE,,685.4895733,I paid for this [Music].
HLEWBbkVfU4,FALSE,,696.3583631,What what's with the christmas?
HLEWBbkVfU4,FALSE,,710.3972166,I like the editing subscribe to keemstar.
HLEWBbkVfU4,TRUE,TRUE,716.63,"[Music] [ __ ] wouldn't play roblox with me, but these guys wrote. I am sorry."
HLEWBbkVfU4,FALSE,,728.6933333,I didn't think they would actually do it.
HLEWBbkVfU4,FALSE,,735.1166667,"I feel partially responsible, but just I didn't think they would actually do it."
HLEWBbkVfU4,FALSE,,741.68,"I mean I gotta give them five stars for an outstanding experience, because at least they did what I asked well that has been fiverr what an experience wow."
HLEWBbkVfU4,FALSE,,760.4105263,I didn't expect that I didn't expect.
HLEWBbkVfU4,FALSE,,752.88,"That, let me know if I should do more of these leave a like."
HLEWBbkVfU4,FALSE,,761.2885714,I guess I don't feel good.
HLEWBbkVfU4,FALSE,,764.9322857,I don't feel too proud of this.
HLEWBbkVfU4,FALSE,,769.2767143,I'm not gonna lie.
HLEWBbkVfU4,FALSE,,762.24,"Like I'm not anti-cymatic or whatever it's called okay, so don't get the wrong idea."
HLEWBbkVfU4,FALSE,,773.3132046,It was a funny meme and I didn't think it would work.
HLEWBbkVfU4,FALSE,,780.2998693,"Okay, you can't hold me, you can't hold me."
HLEWBbkVfU4,FALSE,,773.36,"Diverge, please stop stop. No. I swear. I love juice."
HLEWBbkVfU4,FALSE,,782.4882051,I I love them.
HLEWBbkVfU4,FALSE,,785.0441026,[Music] check out this video.
HLEWBbkVfU4,FALSE,,790.3384615,I think it will it's similar to this one. I guess uh. If you watch.
HLEWBbkVfU4,FALSE,,788.8,Another video you you support me in what I do so I appreciate that. Thank you.
HLEWBbkVfU4,FALSE,,801.3011765,I am so sorry.
HLEWBbkVfU4,FALSE,,803.5741177,I am just sorry.
HLEWBbkVfU4,FALSE,,806.1717647,I don't know what else to say.
sTCDfE_sKnM,FALSE,,0,"Pewdiepie was always kinda racist -, but now he's a hero to the Nazis Wait, a minute No!. You changed it! ?."
sTCDfE_sKnM,FALSE,,10.08,"Come on, media What. Are you doing?."
sTCDfE_sKnM,FALSE,,12.48,What does it say now?.
sTCDfE_sKnM,FALSE,,13.28,Pewdiepie's fall shows the limits of 'lol Just Kidding'!.
sTCDfE_sKnM,FALSE,,17.22,"Hey Alright Emma, Grey, Ellis, May, I, just say: that: If, you're gonna call someone a hero to the Nazis,."
sTCDfE_sKnM,FALSE,,23.95044449,You may wanna double-check.
sTCDfE_sKnM,FALSE,,25.60246268,"If that's true or not Because afterwards, you can't go Lawl just kidding."
sTCDfE_sKnM,FALSE,,32.07538462,"The amount of cherry-picking that the media came out with, after this whole thing to prove this narrative that I am somehow That was."
sTCDfE_sKnM,FALSE,,42.08,Beautiful Please keep doing it.
sTCDfE_sKnM,FALSE,,44.23296786,"It's hilarious, Vox media posted this un-ironically Arguably, similar to nazi fashion:."
sTCDfE_sKnM,FALSE,TRUE,50.34461857,"Recently he has been wearing Himmler style, glasses and sporting, a fashy (slang for fascist) Hitler, youth haircut."
sTCDfE_sKnM,TRUE,,59.73798658,Vox You got me Damn.
sTCDfE_sKnM,FALSE,,61.17336479,It I didn't want to admit this.
sTCDfE_sKnM,FALSE,,63.19594319,"I didn't wanna talk about this I love, Korean fashion, I, love, K-Pop,."
sTCDfE_sKnM,FALSE,,77.014,"That's, why I dyed my hair I'm, going through a mid-life crisis, here, okay?."
sTCDfE_sKnM,FALSE,,82.28,I wanna be a K-Pop star.
sTCDfE_sKnM,FALSE,,84.1134744,"J K Rowling is calling me a fascist I, don't Why?"
sTCDfE_sKnM,FALSE,,87.85681795,"I, don't I guess she read it on a."
sTCDfE_sKnM,FALSE,,91.73263158,She read it off a headline: And sorta went with it.
sTCDfE_sKnM,FALSE,,95.15354947,Well I read on an online article that you once said in an interview that you found dressing up as a Nazi arousing.
sTCDfE_sKnM,FALSE,,104.3259259,"I read that on an online website,, so it must be true. Right?. J K ?."
sTCDfE_sKnM,FALSE,,110.52,"So I made the apology, video where, I thought at least, was from the heart, explained the situation."
sTCDfE_sKnM,FALSE,,116.4010122,"And I admitted that I didn't do everything- Like, I'm, not guilt-free in this situation by any means."
sTCDfE_sKnM,FALSE,,123.0732143,It was It was met by just the warmest positivity from the Internet An And.
sTCDfE_sKnM,FALSE,,128.0814768,Anyone that I think saw it.
sTCDfE_sKnM,FALSE,,131.4841667,"It was just amazing and I owe you guys my biggest thanks for all the support that I got from that video However,."
sTCDfE_sKnM,FALSE,,137.4492577,"The media wasn't as impressed They-, they kinda stuck with their narrative."
sTCDfE_sKnM,FALSE,TRUE,142.01,"Pewdiepie half-heartedly apologizes, calls media 'motherfuckers', Pewdiepie's 'apology' for Nazi jokes shows that he still doesn't get it, Trump and Pewdiepie are using the same."
sTCDfE_sKnM,FALSE,TRUE,154.306448,Playbook So we basically went from Pewdiepie is a nazi to Pewdiepie is Trump.
sTCDfE_sKnM,FALSE,,160.4919444,"We'll get there one day,, Media, I'm sure we'll get there one day: And I wanna point out,, not all media Okay?."
sTCDfE_sKnM,FALSE,,167.1,"I've, seen more and more balanced articles come out about this situation, Even though it seems pretty dead at this point, The whole situation,."
sTCDfE_sKnM,FALSE,,175.7208526,"This is a testimony of old media, not understanding YouTube."
sTCDfE_sKnM,TRUE,TRUE,179.47625,"The fucking senior editor of Wall Street Journal *laughs*, The senior, editor of WSJ tweeted: Man,."
sTCDfE_sKnM,FALSE,,186.5602997,"This Pewdiepie video is looooong , I'm, I'm, sorry,, Mike."
sTCDfE_sKnM,FALSE,,191.954958,"I'll, try and cut it down next time a little bit for you,, so you don't have to spend so much time."
sTCDfE_sKnM,FALSE,,197.7620431,"Doing your Journalist research, I'll."
sTCDfE_sKnM,FALSE,,200.74,"Maybe I'll add a little meme I'll, add a little meme Maybe."
sTCDfE_sKnM,FALSE,,203.7038478,"That will make it more interesting for you, I, don't I, don't know. Senior editor, huh?."
sTCDfE_sKnM,FALSE,,209.22,How about that Let's get into the Wall Street Journal thing There's.
sTCDfE_sKnM,FALSE,,212.0927023,"One thing that I wanted to talk, about, that I didn't really do in my last video,, which was."
sTCDfE_sKnM,FALSE,,216.36,The fact that Wall Street Journal went to the brands that I work with before they came to me for a comment.
sTCDfE_sKnM,FALSE,,222.1312231,I know this because they didn't just talk to Disney and YouTube.
sTCDfE_sKnM,FALSE,,226.7703125,It shows to me that they were just after making the strongest headline and the strongest story that they could get without any regards of what kind of damage they would do.
sTCDfE_sKnM,FALSE,,237.4,"In the process, I mean,, why?"
sTCDfE_sKnM,FALSE,,238.7599242,Why would Wall Street Journal care about minimizing harm?.
sTCDfE_sKnM,FALSE,,242.28,"It's not like it's one of the four major sections in the journalism code of ethics, I, I, I, I, I mean,."
sTCDfE_sKnM,FALSE,,246.7118455,Why would Wall Street Journal care about that?.
sTCDfE_sKnM,FALSE,,250.32,I don't understand They wanted that headline - they got the headline.
sTCDfE_sKnM,FALSE,,253.446631,Wall Street Journal should've tried to get a response from me directly to begin with Not going to brands I work with first.
sTCDfE_sKnM,FALSE,,259.2158491,"Proves to me, their maliciousness Christopher Mims of the Wall Street Journal tweeted back at me:, Demonstrably false,, but anyway welcome to our post-truth age, , He, says:, nothing --. Absolutely nothing!"
sTCDfE_sKnM,FALSE,,270.0988672,#NAME?
sTCDfE_sKnM,FALSE,,275.7895833,"So, Seems fair, right?."
sTCDfE_sKnM,FALSE,,277.52,But then he goes and says: I have no idea about the chronology.
sTCDfE_sKnM,TRUE,TRUE,281.2547708,Which was my fucking point!.
sTCDfE_sKnM,FALSE,,284.68,"Christopher Mims, You demonstrated yourself false So, welcome to the post-truth age The other thing that I had a problem with,, which I already brought up."
sTCDfE_sKnM,FALSE,,292.44,"I, don't I, don't think I need to elaborate on it."
sTCDfE_sKnM,FALSE,,294.9766897,"Which is the context, or lack of context, I."
sTCDfE_sKnM,FALSE,,297.2089766,Think in the video there was one piece of context.
sTCDfE_sKnM,FALSE,,300.4,"Out of five in total So If, you think that's a balanced way of doing journalism,."
sTCDfE_sKnM,FALSE,,304.2126175,"You tell me: I have a big problem with the whole thing in general,."
sTCDfE_sKnM,FALSE,,307.84,"Because, this whole thing wasn't a problem until it was brought up Because my audience understands they were jokes, They weren't, actually doing anyone any harm, But the way the Wall Street Journal defended. This was."
sTCDfE_sKnM,FALSE,,319.1,"That neo nazi web sites were supporting me Calling it the, #1, Pewdiepie, fan-site, Which I obviously had no idea about I don't,, Believe it or not, I don't go to neo-nazi websites."
sTCDfE_sKnM,FALSE,,331.361875,"The Wall Street Journal condemns me for using posts They, don't call it jokes."
sTCDfE_sKnM,FALSE,,335.8926013,They literally said that the fact that I used Adolf Hitler and the fact that I used Nazi imagery;.
sTCDfE_sKnM,FALSE,,343.46,"That's bad enough: It, seems,, right here, that you are guilty of the same thing: Oh, look!,. There is Hitler!."
sTCDfE_sKnM,FALSE,,355.04,This looks like Nazi imagery to me!.
sTCDfE_sKnM,FALSE,,357.26,Someone start the press!.
sTCDfE_sKnM,FALSE,,359.34,I think we have a scoop!.
sTCDfE_sKnM,FALSE,,361.2,"It turns out, the neo-nazi website have changed their mind Right."
sTCDfE_sKnM,FALSE,,366.0565185,Now they are the #1 Wall Street Journal fan-site!. Interesting!.
sTCDfE_sKnM,FALSE,,371.34,"I, don't believe Wall Street Journal has made a statement, condemning these websites So."
sTCDfE_sKnM,FALSE,,376.5296797,They must be a Nazi-supporting website now.
sTCDfE_sKnM,FALSE,,379.0655459,I think we need to talk to their sponsors about this.
sTCDfE_sKnM,FALSE,,382.7724528,"Not Wall Street Journal themselves, Or does context matter?."
sTCDfE_sKnM,FALSE,,387.94,"I don't know Oh, look!. Here's, their sponsors!. How about that?."
sTCDfE_sKnM,FALSE,,394.16,"Guess, we need to talk to them."
sTCDfE_sKnM,FALSE,,396.2303829,"First, I realize how childish I sound Okay?."
sTCDfE_sKnM,FALSE,,399.62,"It's just to illustrate this point And, if you didn't think it could be any more unethical, or any more stupid: One of their journalists, Ben Fritz,."
sTCDfE_sKnM,FALSE,,408.1293817,It came out that he's been doing the same kind of jokes. No!. Not Ben Fritz!.
sTCDfE_sKnM,FALSE,,415.92,"Say, it's not true!."
sTCDfE_sKnM,FALSE,,417.74,He has a hard on for the Nazis No!. Noo!.
sTCDfE_sKnM,FALSE,,423.72,"That's, an anti-semetic joke!."
sTCDfE_sKnM,FALSE,FALSE,425.34,He wants to fry the jews?.
sTCDfE_sKnM,FALSE,,427.3,"I, don't even Sorry Sorry I-I, don't even want to show these jokes I don't show anti-semetic imagery on my channel That's disgusting."
sTCDfE_sKnM,FALSE,,434.42,"I'm so disappointed in you,, Ben, Fritz, I, didn't wanna, say this, because it didn't feel necessary,, but there wasn't just pressure to get my show cancelled, Along with other brands that I worked with that they reached out to,."
sTCDfE_sKnM,FALSE,,446.2,"Youtube also had pressure to demonetize my entire channel Essentially,."
